随机直播,#genre#
大爱1台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/daai_twn/playlist.m3u8
HBO,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/hbohd_twn/playlist.m3u8
HBO原创,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/hbosignature_twn/playlist.m3u8
台视,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ttv_taiwan/playlist.m3u8
博斯高球2 HD,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosigolf2_twn/playlist.m3u8
博斯运动 2,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosisport2_twn/playlist.m3u8
博斯运动 1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosisport1_twn/playlist.m3u8
博斯运动2,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosisport2_twn/playlist.m3u8
博斯高球1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosigolf1_twn/playlist.m3u8
博斯高球1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosigolf1_twn/playlist.m3u8
博斯高球1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosigolf1_twn/playlist.m3u8
博斯高球1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bosigolf1_twn/playlist.m3u8
好莱坞电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/hollywoodmovies_twn/playlist.m3u8
好莱坞电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/hollywoodmovies_twn/playlist.m3u8
爱尔达体育1台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/eltasport2_twn/playlist.m3u8
爱尔达体育1台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/eltasport2_twn/playlist.m3u8
爱尔达体育2台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/eltasport2_twn/playlist.m3u8
探索亚洲,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoverytwn_twn/playlist.m3u8
探索动力,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoveryturbo_twn/playlist.m3u8
探索动力,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoveryturbo_twn/playlist.m3u8
探索动力,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoveryturbo_twn/playlist.m3u8
探索动力,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoveryturbo_twn/playlist.m3u8
探索动力,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoveryturbo_twn/playlist.m3u8
探索科学,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoverysc_twn/playlist.m3u8
探索科学,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoverysc_twn/playlist.m3u8
探索科学,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoverysc_twn/playlist.m3u8
探索科学,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoverysc_twn/playlist.m3u8
探索科学,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/discoverysc_twn/playlist.m3u8
星卫电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/xingwei_movie/playlist.m3u8
星卫电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/xingwei_movie/playlist.m3u8
时尚台FTV,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/fashiontv_twn/playlist.m3u8
时尚台FTV,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/fashiontv_twn/playlist.m3u8
东森LIVE,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ettvnews/playlist.m3u8
东森LIVE,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ettvnews/playlist.m3u8
东森财经,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ettvcaijing_twn/playlist.m3u8
东森财经,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ettvcaijing_twn/playlist.m3u8
东森超视,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ettvsuper/playlist.m3u8
东森电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ettvmovie/playlist.m3u8
民视新闻,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/ftvnew_taiwan/playlist.m3u8
美亚电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/meiyamovie_twn/playlist.m3u8
美亚电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/meiyamovie_twn/playlist.m3u8
美亚电影,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/meiyamovie_twn/playlist.m3u8
靖天卡通,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/jingtiancartoon_twn/playlist.m3u8
靖天国际台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/jingtianintl_twn/playlist.m3u8
非凡新闻,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/feifannews_twn/playlist.m3u8
非凡新闻,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/feifannews_twn/playlist.m3u8
非凡新闻,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/feifannews_twn/playlist.m3u8
龙祥时代,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/cb7a1fec69/playlist.m3u8
龙祥时代,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/lungxiangtime_twn/playlist.m3u8
龙祥时代,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/lungxiangtime_twn/playlist.m3u8
龙华戏剧,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/lunghuaxiju_twn/playlist.m3u8
龙华戏剧,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/lunghuaxiju_twn/playlist.m3u8
龙华戏剧,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/lunghuaxiju_twn/playlist.m3u8
龙华戏剧,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/lunghuaxiju_twn/playlist.m3u8
AnimalPlanet,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/AnimalPlanet/playlist.m3u8
astro小太阳,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/Xiaotaiyang/playlist.m3u8
astro欢喜台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/Huahee/playlist.m3u8
Awani,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/Awani/playlist.m3u8
BBC,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bbc1_antik/playlist.m3u8
BBC1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bbc1_antik/playlist.m3u8
BBC2,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bbc2_antik/playlist.m3u8
BBCWORLDNEWS,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/bbcnews_twn/playlist.m3u8
BernamaTV,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/Bernama/playlist.m3u8
BTSports4,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/btespn/playlist.m3u8?
CNA亚洲新闻,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/cna/playlist.m3u8
Euronews,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/euronews_antik/playlist.m3u8
M--SkyZ,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/skynews_antik/playlist.m3u8
SkySportsCricket,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/tiankongcricket/playlist.m3u8
SkySportsF1,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/tiankongf1/playlist.m3u8
TLC旅游生活,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/tlc_twn/playlist.m3u8
TV8,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/TV8/playlist.m3u8
TVBJ2,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/j2_twn/playlist.m3u8
纬来体育,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/videolandsport/playlist.m3u8
翡翠台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/jade_twn/playlist.m3u8
翡翠台,http://zhibotv.cf/smart.php?playurl=http://8278.asuka.eu.org:8278/Wlt/playlist.m3u8
HBO1,http://51.83.238.223:16045/
HBO2,http://51.83.238.223:16051/
TNTseris,http://51.83.238.223:16131/
DEUS,http://51.83.238.223:16141/
迪斯尼动画,http://51.83.238.223:16274/
CONBRTE拳击,http://51.83.238.223:16417/
足球,http://51.83.238.223:16437/
ESPR体育,http://51.83.238.223:16515/
ESPR体育3,http://51.83.238.223:16555/
ESPR体育4,http://51.83.238.223:16575/
Recor news,http://51.83.238.223:16600/
PREmiere体育,http://51.83.238.223:16725/
TELE电影1,http://51.83.238.223:16763/
TELE电影2,http://51.83.238.223:16783/
AO VOVO,http://51.83.238.223:16800/
NEWS,http://51.83.238.223:16825/
STUDIO,http://51.83.238.223:16883/
AXN电影台,http://51.83.238.223:16941/
动物星球,http://51.83.238.223:16945/
Record记录,http://51.83.238.223:16957/

港四-频道,#genre#

台視新聞,http://zhibotv.cf/youtube.php?id=xL0ch83RAK8
東森財經新聞,http://zhibotv.cf/youtube.php?id=zNEscyCmk
三立新聞,http://zhibotv.cf/youtube.php?id=pJ0VgJloR9E
France 24(English),http://zhibotv.cf/youtube.php?id=jKWsY1tt8qw
ABC News,http://zhibotv.cf/youtube.php?id=w_Ma8oQLmSM
中視新聞,http://zhibotv.cf/youtube.php?id=TCnaIE_SAtM
東森新聞,http://zhibotv.cf/youtube.php?id=R2iMq5LKXco
民視戲劇館1,http://zhibotv.cf/youtube.php?id=298QROP4xe0
民視戲劇館2,http://zhibotv.cf/youtube.php?id=bn7glmBPmIQ
民視戲劇館3,http://zhibotv.cf/youtube.php?id=1kzVPwTeKds
國會頻道1,http://zhibotv.cf/youtube.php?id=4HysYHJ6GkY
國會頻道2,http://zhibotv.cf/youtube.php?id=RAP4h3q6_Sg
三立海外,http://zhibotv.cf/youtube.php?id=FoBfXvlOR6I
Sky News,http://zhibotv.cf/youtube.php?id=WLlKVD4Aqgw
東森財經,http://zhibotv.cf/youtube.php?id=ABn_ccXn_jc
FRANCE 24,http://zhibotv.cf/youtube.php?id=h3MuIUNCCzI
Bloomberg Global Financial News,http://zhibotv.cf/youtube.php?id=dp8PhLsUcFE
寰宇新聞,http://zhibotv.cf/youtube.php?id=B7Zp3d6xXWw
ANN News,http://zhibotv.cf/youtube.php?id=sRbzjQTxvPE
三立 iNEWS,http://zhibotv.cf/youtube.php?id=CKjSm5ZeehE
DW News,http://zhibotv.cf/youtube.php?id=GE_SfNVNyqk
鳳凰中文,http://zhibotv.cf/youtube.php?id=kk12tpAlGTI
鏡新聞,http://zhibotv.cf/youtube.php?id=5n0y6b0Q25o
東森新聞全球速報,http://zhibotv.cf/youtube.php?id=SBtGwNMfuf0
ENGLISH SPEECH,http://zhibotv.cf/youtube.php?id=U6n4TByt4sM
ABC News-AU,http://zhibotv.cf/youtube.php?id=vOTiJkg1voo
MBC News,http://zhibotv.cf/youtube.php?id=ed6eUpCoZSE
KBS Kr,http://zhibotv.cf/youtube.php?id=HnfpTMtfFk8
GTV-Drama2,http://zhibotv.cf/youtube.php?id=thTCBQ99Qiw
運通財經,http://zhibotv.cf/youtube.php?id=PcDTZpfFKvk
YOYO TV,http://zhibotv.cf/youtube.php?id=EZdb54miUrY
NASA TV,http://zhibotv.cf/youtube.php?id=21X5lGlDOfg
NASA TV2,http://zhibotv.cf/youtube.php?id=nA9UZF-SZoQ
CNA,http://zhibotv.cf/youtube.php?id=XWq5kBlakcQ
誠心電視台,http://zhibotv.cf/youtube.php?id=qrv_zOOu89Q
NBC News,http://zhibotv.cf/youtube.php?id=KQh-OhtT6EA
華視綜藝,http://zhibotv.cf/youtube.php?id=RLqgbzXTkUw
GTV-Drama1,http://zhibotv.cf/youtube.php?id=od2Br6kBuA4
名城綜合台,http://zhibotv.cf/youtube.php?id=ryeZuqIs_bE
梯子台,http://zhibotv.cf/youtube.php?id=neLy7DOnjVs
美食星球,http://zhibotv.cf/youtube.php?id=2BB4looJgaE
龍華桌逰,http://zhibotv.cf/youtube.php?id=_6D3WcqCJrQ
亞洲旅遊台,http://zhibotv.cf/youtube.php?id=M189jon9e6k
靖天電視台,http://zhibotv.cf/youtube.php?id=popzPs6fREY
鳳凰新聞,http://zhibotv.cf/youtube.php?id=PJs1JgW1r-A
華視新聞,http://zhibotv.cf/youtube.php?id=wM0g8EoUZ_E
momo購物壹台,http://zhibotv.cf/youtube.php?id=_pZQ1Lk0xMA 
momo購物贰臺,http://zhibotv.cf/youtube.php?id=xbNWkUyxQGM
東森購物臺1,http://zhibotv.cf/youtube.php?id=ViJ3XiN6Q3M
東森購物臺2,http://zhibotv.cf/youtube.php?id=_Vlzn9qA4
東森購物臺3,http://zhibotv.cf/youtube.php?id=Z50JFuNgvB0
民視臺灣新聞,http://zhibotv.cf/youtube.php?id=P8DRJChuQQQ
美好購物1臺,http://zhibotv.cf/youtube.php?id=yuhgIlXwPh8
美好購物2臺,http://zhibotv.cf/youtube.php?id=LEOat38Iuao
誠心電視台,http://zhibotv.cf/youtube.php?id=R4Kx3Apshno
双子衛視,http://zhibotv.cf/youtube.php?id=uticVt0a_hc
華藏衛視,http://zhibotv.cf/youtube.php?id=4EwvSc9L_YU
十方法界,http://zhibotv.cf/youtube.php?id=Plz_MI-vGJg
三聖電視台,http://zhibotv.cf/youtube.php?id=z-Y6uXBqx9o
桐瑛台南電視台,http://zhibotv.cf/youtube.php?id=Xc6WGA_r9PM
天良,http://zhibotv.cf/youtube.php?id=9L6vHLqQYf4
阿里郎電視臺,http://zhibotv.cf/youtube.php?id=APlvA2wtdKk
大愛二臺（台灣）,http://zhibotv.cf/youtube.php?id=OKvWtVoDR8I
大愛二臺（國際）,http://zhibotv.cf/youtube.php?id=DTNkEm6jaqQ
Euronews,http://zhibotv.cf/youtube.php?id=sPgqEHsONK8
大愛海外頻道,http://zhibotv.cf/youtube.php?id=MIqUplvSRWA
全球財經台,http://zhibotv.cf/youtube.php?id=NKoeUSrIr4k
亞太臺,http://zhibotv.cf/youtube.php?id=WIhgU_mc05A
海豚電視台,http://zhibotv.cf/youtube.php?id=784EkR8wOtw
阿里山美景直播,http://zhibotv.cf/youtube.php?id=zDt8FBPozZQ
CCTV-4,http://zhibotv.cf/youtube.php?id=QTz6avPD4Ns
France 24(English),http://zhibotv.cf/youtube.php?id=zFBwoGRJsmY
SKY NEWS,http://zhibotv.cf/youtube.php?id=9Auq9mYxFEE
DW-TV,http://zhibotv.cf/youtube.php?id=4nSZPqJfC_I
HTB NEWS,http://zhibotv.cf/youtube.php?id=0XnGzLec2ic
KBC NEWS,http://zhibotv.cf/youtube.php?id=B0VVvy4P9OY
Learn Japanese,http://zhibotv.cf/youtube.php?id=qYyQBDX3MfA
KBS WORLD 24,http://zhibotv.cf/youtube.php?id=zBli-UU2s_U
YTN SCIENCE,http://zhibotv.cf/youtube.php?id=xfFa_kcPnCY
YTN KOREAN,http://zhibotv.cf/youtube.php?id=vEO6wO0QsX8
YTN DMB LIVE,http://zhibotv.cf/youtube.php?id=GoXPbGQl-uQ
???? TV,http://zhibotv.cf/youtube.php?id=0GN8t2u3flc
???? TV,http://zhibotv.cf/youtube.php?id=v3Qx3AiSRuc
SBS KPOP CLASSIC,http://zhibotv.cf/youtube.php?id=-s4N0dUXtcg
??? ???,http://zhibotv.cf/youtube.php?id=cSS5WwToh34
UNTV NEW,http://zhibotv.cf/youtube.php?id=PYls8EAeVIc
ALJAZEERA,http://zhibotv.cf/youtube.php?id=-upyPouRrB8
中天新聞,http://zhibotv.cf/youtube.php?id=_QbRXRnHMVY
半岛新闻-英语,http://zhibotv.cf/youtube.php?id=F-POY4Q0QSI
民視新聞,http://zhibotv.cf/youtube.php?id=yguQ1SzPM5U
TVBS新聞,http://zhibotv.cf/youtube.php?id=8LqzMCB8DcA
TVBS 56,http://zhibotv.cf/youtube.php?id=hP6_jfCFxyQ
港五-频道,#genre#

凤凰卫视,http://zhibotv.cf/xsj.php?id=phtv-cn
凤凰资讯,http://zhibotv.cf/xsj.php?id=phtv-info
凤凰香港,http://zhibotv.cf/xsj.php?id=phtv-hk
TVBJ2,http://zhibotv.cf/xsj.php?id=j2
TVB明珠台,http://zhibotv.cf/xsj.php?id=pearl
ViuTV,http://zhibotv.cf/xsj.php?id=viutv
TVB翡翠台,http://zhibotv.cf/xsj.php?id=feicui
Now 财经台,http://zhibotv.cf/xsj.php?id=now-finance
凤凰卫视,http://zhibotv.cf/xsj.php?id=phtv
澳门莲花卫视,http://zhibotv.cf/xsj.php?id=lotustv
无线新闻台,http://zhibotv.cf/xsj.php?id=tvb-news
无线财经台,http://zhibotv.cf/xsj.php?id=tvb-finance
ViuTV6,http://zhibotv.cf/xsj.php?id=viutv6
港台电视 31,http://zhibotv.cf/xsj.php?id=rthk31
港台电视 32,http://zhibotv.cf/xsj.php?id=rthk32
HOY TV,http://zhibotv.cf/xsj.php?id=hoytv
香港国际财经台,http://zhibotv.cf/xsj.php?id=hkibc
HOY 资讯台,http://zhibotv.cf/xsj.php?id=hoy-info
澳门资讯,http://zhibotv.cf/xsj.php?id=amzx
澳视澳门,http://zhibotv.cf/xsj.php?id=asam
Now 新闻台,http://zhibotv.cf/xsj.php?id=now-news
TVB 经典台,http://zhibotv.cf/xsj.php?id=tvb-classic
天映经典,http://zhibotv.cf/xsj.php?id=cccm
天映频道 HD,http://zhibotv.cf/xsj.php?id=celestial
Now 华剧台,http://zhibotv.cf/xsj.php?id=now-hairun
TVB 华语剧台,http://zhibotv.cf/xsj.php?id=tvb-drama
TVB 星河台,http://zhibotv.cf/xsj.php?id=tvb-xinghe
Now 爆谷台,http://zhibotv.cf/xsj.php?id=baogu-movies
大爱二台,http://zhibotv.cf/xsj.php?id=daai2
大爱一台,http://zhibotv.cf/xsj.php?id=daai1
中视 HD,http://zhibotv.cf/xsj.php?id=ctv-hd
公视,http://zhibotv.cf/xsj.php?id=pts
公视3台,http://zhibotv.cf/xsj.php?id=pts3
中天综合台,http://zhibotv.cf/xsj.php?id=ctitv36
中天亚洲台,http://zhibotv.cf/xsj.php?id=cti-asia
东森超视 HD,http://zhibotv.cf/xsj.php?id=ebc-supertv
靖天国际台,http://zhibotv.cf/xsj.php?id=jtgj
TVBS Asia,http://zhibotv.cf/xsj.php?id=tvbs-asia
八大综合台,http://zhibotv.cf/xsj.php?id=gtv28
客家电视台,http://zhibotv.cf/xsj.php?id=hakkatv
东森综合台,http://zhibotv.cf/xsj.php?id=ebc-ettv
中视,http://zhibotv.cf/xsj.php?id=ctv
华视,http://zhibotv.cf/xsj.php?id=cts
台视,http://zhibotv.cf/xsj.php?id=ttv
纬来日本,http://zhibotv.cf/xsj.php?id=videoland-japan
纬来综合台,http://zhibotv.cf/xsj.php?id=videoland
八大第一台,http://zhibotv.cf/xsj.php?id=gtv27
ELTA 综合,http://zhibotv.cf/xsj.php?id=elta-tv
TVBS 新闻台,http://zhibotv.cf/xsj.php?id=tvbs-news
寰宇新闻台,http://zhibotv.cf/xsj.php?id=global-news
华视新闻,http://zhibotv.cf/xsj.php?id=cts-news
中天新闻,http://zhibotv.cf/xsj.php?id=cti-news
镜新闻,http://zhibotv.cf/xsj.php?id=mnews
壹新闻 HD,http://zhibotv.cf/xsj.php?id=nexttv
靖天资讯台,http://zhibotv.cf/xsj.php?id=jtzx
中视新闻,http://zhibotv.cf/xsj.php?id=ctv-news
台视新闻,http://zhibotv.cf/xsj.php?id=ttv-news
TVBS HD,http://zhibotv.cf/xsj.php?id=tvbs-hd
东森财经新闻,http://zhibotv.cf/xsj.php?id=ebc-finance
年代新闻,http://zhibotv.cf/xsj.php?id=era-news
非凡新闻,http://zhibotv.cf/xsj.php?id=ustv-news
东森新闻,http://zhibotv.cf/xsj.php?id=ebc-news
TVBS 欢乐台,http://zhibotv.cf/xsj.php?id=tvbs-huanle
中天娱乐台,http://zhibotv.cf/xsj.php?id=ctitv39
八大娱乐台,http://zhibotv.cf/xsj.php?id=gtv86
HBO,http://zhibotv.cf/xsj.php?id=hbo-hd
东森电影,http://zhibotv.cf/xsj.php?id=ebc-movie
东森戏剧,http://zhibotv.cf/xsj.php?id=ebc-drama
东森洋片,http://zhibotv.cf/xsj.php?id=ebc-emovie
卫视中文台,http://zhibotv.cf/xsj.php?id=star-chinese-channel
卫视电影台,http://zhibotv.cf/xsj.php?id=star-chinese-movies
龙祥电影台,http://zhibotv.cf/xsj.php?id=lstime
好莱坞电影台,http://zhibotv.cf/xsj.php?id=hollywood-tw
八大戏剧台,http://zhibotv.cf/xsj.php?id=gtv41
纬来戏剧台,http://zhibotv.cf/xsj.php?id=videoland-drama
纬来电影台,http://zhibotv.cf/xsj.php?id=videoland-movie
龙华电影台,http://zhibotv.cf/xsj.php?id=ltv-movies
龙华洋片台,http://zhibotv.cf/xsj.php?id=ltv-yangpian
靖天电影台,http://zhibotv.cf/xsj.php?id=jtdy
美亚电影台,http://zhibotv.cf/xsj.php?id=meiah-movies
ELTA 影剧,http://zhibotv.cf/xsj.php?id=elta-drama
EYE 戏剧台,http://zhibotv.cf/xsj.php?id=eye-drama
星卫HD电影台,http://zhibotv.cf/xsj.php?id=star-movies
星卫娱乐台,http://zhibotv.cf/xsj.php?id=star-entetainment
MTV Live HD 频道,http://zhibotv.cf/xsj.php?id=mtv
国兴卫视,http://zhibotv.cf/xsj.php?id=gold-sun-tv
Astro Awani,http://zhibotv.cf/xsj.php?id=astro-awani
Astro Ceria,http://zhibotv.cf/xsj.php?id=astro-ceria
Astro ONE,http://zhibotv.cf/xsj.php?id=astro-one
Astro Prima,http://zhibotv.cf/xsj.php?id=astro-prima
Astro Oasis,http://zhibotv.cf/xsj.php?id=astro-oasis
Astro Warna,http://zhibotv.cf/xsj.php?id=astro-warna
Astro Rania,http://zhibotv.cf/xsj.php?id=astro-rania
Astro Aura,http://zhibotv.cf/xsj.php?id=astro-aura
8TV,http://zhibotv.cf/xsj.php?id=8tv
TV9,http://zhibotv.cf/xsj.php?id=tv9
Astro Citra,http://zhibotv.cf/xsj.php?id=astro-citra
Astro AEC,http://zhibotv.cf/xsj.php?id=astro-aec
Astro 双星台,http://zhibotv.cf/xsj.php?id=astro-shuangxing
Astro AOD HD,http://zhibotv.cf/xsj.php?id=astro-aod-hd
Astro 欢喜台,http://zhibotv.cf/xsj.php?id=astro-huaheedai
Astro AOD,http://zhibotv.cf/xsj.php?id=astro-aod
Astro Arena HD,http://zhibotv.cf/xsj.php?id=astro-arena-hd
Astro Arena 2,http://zhibotv.cf/xsj.php?id=astro-arena2
Astro 爱奇艺,http://zhibotv.cf/xsj.php?id=astro-iqiyi
Channel 5,http://zhibotv.cf/xsj.php?id=channel-5
Channel U,http://zhibotv.cf/xsj.php?id=channel-u
OKEY,http://zhibotv.cf/xsj.php?id=okey
Astro 华丽台,http://zhibotv.cf/xsj.php?id=astro-wahlaitoi
Channel 8,http://zhibotv.cf/xsj.php?id=channel8
纬来体育,http://zhibotv.cf/xsj.php?id=videoland-sport
ELEVEN体育-1,http://zhibotv.cf/xsj.php?id=eleven-sport1
ELEVEN体育-2,http://zhibotv.cf/xsj.php?id=eleven-sport2
博斯运动-1,http://zhibotv.cf/xsj.php?id=sportcast1
博斯运动-2,http://zhibotv.cf/xsj.php?id=sportcast2
博斯高球-1,http://zhibotv.cf/xsj.php?id=sportcast-golf1
博斯高球-2,http://zhibotv.cf/xsj.php?id=sportcast-golf2
博斯网球,http://zhibotv.cf/xsj.php?id=sportcast-tennis
Sony Sports 1 HD,http://zhibotv.cf/xsj.php?id=super-sports1
Sony Sports 2 HD,http://zhibotv.cf/xsj.php?id=super-sports2
Sony Sports 3 HD,http://zhibotv.cf/xsj.php?id=super-sports3
Sony Sports 4 HD,http://zhibotv.cf/xsj.php?id=super-sports4
Eurosports-2,http://zhibotv.cf/xsj.php?id=super-sports5
beIN Sports MAX,http://zhibotv.cf/xsj.php?id=bein-max
SPOTV-2,http://zhibotv.cf/xsj.php?id=spotv2
SPOTV,http://zhibotv.cf/xsj.php?id=spotv
beIN Sports 2,http://zhibotv.cf/xsj.php?id=bein-sports2
beIN Sports 1,http://zhibotv.cf/xsj.php?id=bein-sports1
beIN Sports 3,http://zhibotv.cf/xsj.php?id=bein-sports3
Eurosport HD,http://zhibotv.cf/xsj.php?id=eurosport-hd
Eurosports-1,http://zhibotv.cf/xsj.php?id=eurosports-1
博斯无限,http://zhibotv.cf/xsj.php?id=sportcast-wx
ELTA体育-1,http://zhibotv.cf/xsj.php?id=elta-sport1
ELTA体育-2,http://zhibotv.cf/xsj.php?id=elta-sport2
ELTA体育-3,http://zhibotv.cf/xsj.php?id=elta-sport3
靖天卡通台,http://zhibotv.cf/xsj.php?id=jtkt
Astro 小太阳,http://zhibotv.cf/xsj.php?id=astro-xty
东森幼幼台,http://zhibotv.cf/xsj.php?id=ebc-yoyo
MOMOTV,http://zhibotv.cf/xsj.php?id=momotv
小尼克频道,http://zhibotv.cf/xsj.php?id=nick-jr
MOMO亲子台,http://zhibotv.cf/xsj.php?id=momo-kids
CN卡通,http://zhibotv.cf/xsj.php?id=cn-cartoon
Boomerang HD,http://zhibotv.cf/xsj.php?id=boomerang-hd
Animax卡通,http://zhibotv.cf/xsj.php?id=animax-cartoon
尼克儿童频道,http://zhibotv.cf/xsj.php?id=nickelodeon
国家地理,http://zhibotv.cf/xsj.php?id=natgeo
国家地理 野生频道,http://zhibotv.cf/xsj.php?id=natgeo-wild
动物星球频道,http://zhibotv.cf/xsj.php?id=animal-planet
探索频道,http://zhibotv.cf/xsj.php?id=discovery
DMAX,http://zhibotv.cf/xsj.php?id=dmax
探索科学频道,http://zhibotv.cf/xsj.php?id=discovery-sci
探索亚洲频道,http://zhibotv.cf/xsj.php?id=discovery-asia
History 频道,http://zhibotv.cf/xsj.php?id=history
History-2 频道,http://zhibotv.cf/xsj.php?id=history-2
TLC 旅游生活頻道,http://zhibotv.cf/xsj.php?id=tlc
CI 罪案侦查频道,http://zhibotv.cf/xsj.php?id=ci
亚洲旅游台,http://zhibotv.cf/xsj.php?id=asia-travel
美食星球频道,http://zhibotv.cf/xsj.php?id=food-planet
EYE 旅游台,http://zhibotv.cf/xsj.php?id=eye-travel 
港六-频道,#genre#
台視HD,http://zhibotv.cf/twjd.php?id=live1047
中視HD,http://zhibotv.cf/twjd.php?id=live1048
華視HD,http://zhibotv.cf/twjd.php?id=live1049
民視HD,http://zhibotv.cf/twjd.php?id=live1050
公視HD,http://zhibotv.cf/twjd.php?id=live1201
人間衛視,http://zhibotv.cf/twjd.php?id=live1198
大愛電視,http://zhibotv.cf/twjd.php?id=live1216
好消息頻道,http://zhibotv.cf/twjd.php?id=live1231
