🎡央卫地,#genre#
CI 罪案侦查频道,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2NsN2NpNndvcHE2OC5tM3U4P3N0cmVhbV9pZD1jbDdjaTZ3b3BxNjgmdGltZXN0YW1wPTE3MDYyNjc2MjkmcmFuZD1vbTR3SWpMUmZlJnV1aWQ9MXVQUXhla0VTMWhOeU04dU16VWNvQSZmcm9tPXdlYiZzaWduPTUxMGI5YzQ3MzBlZmQzMTVlNmVlMjJkYWY1YmZiZTA0JnN0cmVhbV9pZD1jbDdjaTZ3b3BxNjgmZGlzcGF0Y2g9U2t0TVFVWkpTa0ZMVEVSR1NqRXlNelF4TWtwTFRFRktSa3N4TWpN
广东珠江,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhscm5nN3c4dy5tM3U4P3N0cmVhbV9pZD1kOWg4bHJuZzd3OHcmdGltZXN0YW1wPTE3MDYyNjc2MzAmcmFuZD1aTDlhb0IybWNTJnV1aWQ9cmhTNVNnYVFzZTI2TEdHVG5KYTJDSyZmcm9tPXdlYiZzaWduPTc3NjkyMjJiNjczZjg5ZmNlZGMzOGEzNjllMDBkNzZiJnN0cmVhbV9pZD1kOWg4bHJuZzd3OHc=
广东体育,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhudzBteXNqay5tM3U4P3N0cmVhbV9pZD1kOWg4bncwbXlzamsmdGltZXN0YW1wPTE3MDYyNjc2MzAmcmFuZD1OS3Z5dmZpeFJtJnV1aWQ9MjVBOGJDOEFIS2pZMnZXa2hkcUdNNCZmcm9tPXdlYiZzaWduPWEwY2M5OWUxZGEwYzYzOGE5MzM0OWQzYzQzM2RjYTkzJnN0cmVhbV9pZD1kOWg4bncwbXlzams=
上海都市,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhsYXR5Ynl0Yy5tM3U4P3N0cmVhbV9pZD1kOWg4bGF0eWJ5dGMmdGltZXN0YW1wPTE3MDYyNjc2MzEmcmFuZD14UjlKcENpSDFiJnV1aWQ9bWptOXVEam41UXhXQWNWY0RhRExpRCZmcm9tPXdlYiZzaWduPTFhZTFkOWRlZGQyNTE1ZjBiZGMwZTk2ZGU5MGFkOGI5JnN0cmVhbV9pZD1kOWg4bGF0eWJ5dGM=
五星体育,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhtYjlqMG13dy5tM3U4P3N0cmVhbV9pZD1kOWg4bWI5ajBtd3cmdGltZXN0YW1wPTE3MDYyNjc2MzImcmFuZD00T2JXNVVtdU1iJnV1aWQ9YzI5VnFwamhkZ2lSejVlYjZSOERVbyZmcm9tPXdlYiZzaWduPTcyOTViMGNmZTRlOGIzMGY4NTY5YTQ3MGI2NzkwMmUyJnN0cmVhbV9pZD1kOWg4bWI5ajBtd3c=
第一财经,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDd2MmRueDl0cy5tM3U4P3N0cmVhbV9pZD1kOWg3djJkbng5dHMmdGltZXN0YW1wPTE3MDYyNjc2MzMmcmFuZD1LYWxSbDJVTXVpJnV1aWQ9Z0hSNGV5aG12d0tlcW5MbkFMbXNHaCZmcm9tPXdlYiZzaWduPTBlODE4MGNlOTQ5MzczODVkZGIwYTA2ZDU2ZTg3YzU2JnN0cmVhbV9pZD1kOWg3djJkbng5dHM=
上海新闻,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDh0NGRxYmhmay5tM3U4P3N0cmVhbV9pZD1kOWg4dDRkcWJoZmsmdGltZXN0YW1wPTE3MDYyNjc2MzMmcmFuZD1Da0J1V3pqMTB0JnV1aWQ9OVk4akF2cFJmY0EyMmlLRUxTOGhydiZmcm9tPXdlYiZzaWduPTcyOWQ5NGFkODRmZTg2MmM1YjQ4ZmZmYTc5Zjc3MTE3JnN0cmVhbV9pZD1kOWg4dDRkcWJoZms=
天津体育,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhtc3BmaHMwMC5tM3U4P3N0cmVhbV9pZD1kOWg4bXNwZmhzMDAmdGltZXN0YW1wPTE3MDYyNjc2MzMmcmFuZD1TVUtYVEhMUnNSJnV1aWQ9cnFZVlRBTWRHOVpla0JFaDhpckJZVCZmcm9tPXdlYiZzaWduPWRkZDBiMDNhZDdkNzk3ZjlkMzAzYmNlMjRlNzUyMjQxJnN0cmVhbV9pZD1kOWg4bXNwZmhzMDA=
河南梨园,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhvYXlzM2Fiay5tM3U4P3N0cmVhbV9pZD1kOWg4b2F5czNhYmsmdGltZXN0YW1wPTE3MDYyNjc2MzQmcmFuZD1xcTMwMVdiSWVUJnV1aWQ9bzFrNHdDcHdUTlVUMmZjNnF2cnNaOCZmcm9tPXdlYiZzaWduPTY0NmQzYWRiMGM4Zjc1NWMyMjI3YzE5MTYzODgyMzhjJnN0cmVhbV9pZD1kOWg4b2F5czNhYms=
辽宁体育,http://bad-ass.site/python/referer.php?referer=histar.tv&url=aHR0cHM6Ly9obHMudWxpdmV0di5uZXQvdi9saXZlL2Q5aDhuYXJxazRxby5tM3U4P3N0cmVhbV9pZD1kOWg4bmFycWs0cW8mdGltZXN0YW1wPTE3MDYyNjc2MzUmcmFuZD1ZMVVzd01LWER2JnV1aWQ9Z2ZYdHJwN1ZWUFQ1N1hKWTdiTUxTNSZmcm9tPXdlYiZzaWduPTYwZWE3NmFiODU1OTIyOTQ1YmNkMTllY2ZhMzA2MzIyJnN0cmVhbV9pZD1kOWg4bmFycWs0cW8=
地方-频道,#genre#
广东卫视,http://zhibotv.cf/hrtn.php?id=gdws
广东珠江,http://zhibotv.cf/hrtn.php?id=gdzj
大湾区卫视,http://zhibotv.cf/hrtn.php?id=nfws
广东民生,http://zhibotv.cf/hrtn.php?id=gdms
广东新闻http://zhibotv.cf/hrtn.php?id=gdxw
广东经济科教,http://zhibotv.cf/hrtn.php?id=gdjjkj
广东体育,http://zhibotv.cf/hrtn.php?id=gdty
广东少儿,http://zhibotv.cf/hrtn.php?id=gdse
广东影视,http://zhibotv.cf/hrtn.php?id=gdys
嘉佳卡通,http://zhibotv.cf/hrtn.php?id=jjkt
广东国际,http://zhibotv.cf/hrtn.php?id=gdgj
广东移动,http://zhibotv.cf/hrtn.php?id=gdyd
广东综艺4K,http://zhibotv.cf/hrtn.php?id=gdzy
GRTN文化频道,http://zhibotv.cf/hrtn.php?id=gdwh
肇庆综合,http://zhibotv.cf/hrtn.php?id=zqzh
肇庆公共,http://zhibotv.cf/hrtn.php?id=zqgg
惠州新闻综合,http://zhibotv.cf/hrtn.php?id=hzxw
清远综合,http://zhibotv.cf/hrtn.php?id=qyzh
梅州综合,http://zhibotv.cf/hrtn.php?id=mzzh
河源综合,http://zhibotv.cf/hrtn.php?id=hyzh
河源公共,http://zhibotv.cf/hrtn.php?id=hygg
连平台,http://zhibotv.cf/hrtn.php?id=lpzh
阳江-1,http://zhibotv.cf/hrtn.php?id=yjtv1
阳江-2,http://zhibotv.cf/hrtn.php?id=yjtv2
惠东综合,http://zhibotv.cf/hrtn.php?id=hdzh
开平综合,http://zhibotv.cf/hrtn.php?id=kpzh
开平生活http://zhibotv.cf/hrtn.php?id=kpsh
四惠新闻综合,http://zhibotv.cf/hrtn.php?id=shzh
广宁综合,http://zhibotv.cf/hrtn.php?id=gnzh
工布江达县广播电视台,http://zhibotv.cf/hrtn.php?id=gbjd
化州综合,http://zhibotv.cf/hrtn.php?id=hzzh
鹤山综合,http://zhibotv.cf/hrtn.php?id=hszh
廉江综合,http://zhibotv.cf/hrtn.php?id=ljzh
英德新闻综合,http://zhibotv.cf/hrtn.php?id=ydxw
清新综合,http://zhibotv.cf/hrtn.php?id=qxzh
普宁综合,http://zhibotv.cf/hrtn.php?id=pnzh
紫金综合,http://zhibotv.cf/hrtn.php?id=zjzh
连州综合,http://zhibotv.cf/hrtn.php?id=lzzh
阳春综合,http://zhibotv.cf/hrtn.php?id=yczh
佛冈综合,http://zhibotv.cf/hrtn.php?id=fgzh
怀集综合,http://zhibotv.cf/hrtn.php?id=hjzh
惠阳电视台,http://zhibotv.cf/hrtn.php?id=hytv
信宜综合,http://zhibotv.cf/hrtn.php?id=xyzh
徐闻综合,http://zhibotv.cf/hrtn.php?id=xwzh
阳西综合,http://zhibotv.cf/hrtn.php?id=yxzh
台山台,http://zhibotv.cf/hrtn.php?id=tstv
遂溪台,http://zhibotv.cf/hrtn.php?id=sxtv
新会综合,http://zhibotv.cf/hrtn.php?id=xhzh
罗定综合,http://zhibotv.cf/hrtn.php?id=ldzh
和平综合,http://zhibotv.cf/hrtn.php?id=hpzh
东源台,http://zhibotv.cf/hrtn.php?id=dytv
吴川综合,http://zhibotv.cf/hrtn.php?id=wczh
乐昌电视台,http://zhibotv.cf/hrtn.php?id=lctv
潮安综合,http://zhibotv.cf/hrtn.php?id=cazh
恩平综合,http://zhibotv.cf/hrtn.php?id=epzh
四海钓鱼,http://zhibotv.cf/migu.php?id=shdy
江苏教育,http://zhibotv.cf/migu.php?id=jsjy
河南卫视,http://zhibotv.cf/dax.php?id=hnws
河南都市,http://zhibotv.cf/dax.php?id=hnds
河南民生,http://zhibotv.cf/dax.php?id=hnms
河南法治,http://zhibotv.cf/dax.php?id=hnfz
河南电视剧,http://zhibotv.cf/dax.php?id=hndsj
河南新闻,http://zhibotv.cf/dax.php?id=hnxw
欢腾购物,http://zhibotv.cf/dax.php?id=htgw
河南公共,http://zhibotv.cf/dax.php?id=hngg
河南乡村,http://zhibotv.cf/dax.php?id=hnxc
河南国际,http://zhibotv.cf/dax.php?id=hngj
河南梨园,http://zhibotv.cf/dax.php?id=hnly
文物宝库,http://zhibotv.cf/dax.php?id=wwbk
武术世界,http://zhibotv.cf/dax.php?id=wspd
睛彩中原,http://zhibotv.cf/dax.php?id=jczy
移动戏曲,http://zhibotv.cf/dax.php?id=ydxj
象视界,http://zhibotv.cf/dax.php?id=xsj
国学频道,http://zhibotv.cf/dax.php?id=gxpd
成都新闻频道,http://zhibotv.cf/sichuan.php?id= xwpd
成都经济频道,http://zhibotv.cf/sichuan.php?id= jjpd
成都生活频道,http://zhibotv.cf/sichuan.php?id= shpd
成都影视频道,http://zhibotv.cf/sichuan.php?id= yspd
成都公共频道,http://zhibotv.cf/sichuan.php?id= ggpd
成都少儿频道,http://zhibotv.cf/sichuan.php?id= sepd
成都蓉城先锋,http://zhibotv.cf/sichuan.php?id= rcxf
山东教育卫视,http://zhibotv.cf/migu.php?id=sdjy
游戏风云HD,http://zhibotv.cf/migu.php?id=yxfy
欢笑剧场4K,http://zhibotv.cf/migu.php?id=hxjc
东方购物,http://zhibotv.cf/migu.php?id=dfgw
之江纪录,http://zhibotv.cf/migu.php?id=zjjl
杭州综合,http://zhibotv.cf/migu.php?id=hzzh
杭州明珠,http://zhibotv.cf/migu.php?id=hzmz
杭州生活,http://zhibotv.cf/migu.php?id=hzsh
杭州影视,http://zhibotv.cf/migu.php?id=hzys
杭州少儿体育,http://zhibotv.cf/migu.php?id=hzse
吉林公共新闻,http://zhibotv.cf/hoge.php?id=jlggxw
吉林综艺文化,http://zhibotv.cf/hoge.php?id=jlzywh
吉林乡村,http://zhibotv.cf/hoge.php?id=jlxc
吉林东北戏曲,http://zhibotv.cf/hoge.php?id=jldbxq
吉林东北戏曲高清,http://zhibotv.cf/hoge.php?id=jldbxqhd
家有购物,http://zhibotv.cf/hoge.php?id=jljygw
四平新闻综合,http://zhibotv.cf/hoge.php?id=jlsp1
辽源新闻综合,http://zhibotv.cf/hoge.php?id=jllyxw
通化新闻综合,http://zhibotv.cf/hoge.php?id=jlthxw
白山新闻综合,http://zhibotv.cf/hoge.php?id=jlbsxw
白山公共,http://zhibotv.cf/hoge.php?id=jlbsgg
松原新闻综合,http://zhibotv.cf/hoge.php?id=jlsyzh
松原公共,http://zhibotv.cf/hoge.php?id=jlsygg
白城新闻综合,http://zhibotv.cf/hoge.php?id=jlbcxw
长白山,http://zhibotv.cf/hoge.php?id=jlcbs
集安综合,http://zhibotv.cf/hoge.php?id=jlthja
农安综合,http://zhibotv.cf/hoge.php?id=jlccna
梅河口,http://zhibotv.cf/hoge.php?id=jlthmhk
柳河综合,http://zhibotv.cf/hoge.php?id=jlthlh
磐石,http://zhibotv.cf/hoge.php?id=jljlps
汪清,http://zhibotv.cf/hoge.php?id=jlybwq
双辽,http://zhibotv.cf/hoge.php?id=jlspsl
辉南新闻综合,http://zhibotv.cf/hoge.php?id=jlthhn
东丰综合,http://zhibotv.cf/hoge.php?id=jllydf
通化县,http://zhibotv.cf/hoge.php?id=jlthth
伊通综合,http://zhibotv.cf/hoge.php?id=jlspyt
梨树新闻,http://zhibotv.cf/hoge.php?id=jlspls
公主岭综合,http://zhibotv.cf/hoge.php?id=jlgzl
图们1,http://zhibotv.cf/hoge.php?id=jlybtm
通榆,http://zhibotv.cf/hoge.php?id=jlbcty
大安,http://zhibotv.cf/hoge.php?id=jlbcda
镇赉综合,http://zhibotv.cf/hoge.php?id=jlbczl
扶余,http://zhibotv.cf/hoge.php?id=jlsyfy
乾安综合,http://zhibotv.cf/hoge.php?id=jlsyqa
延吉,http://zhibotv.cf/hoge.php?id=jlybyj
洮南,http://zhibotv.cf/hoge.php?id=jlbctn
抚松综合,http://zhibotv.cf/hoge.php?id=jlbsfs
舒兰新闻综合,http://zhibotv.cf/hoge.php?id=jljlsl
临江,http://zhibotv.cf/hoge.php?id=jlbslj
靖宇综合,http://zhibotv.cf/hoge.php?id=jlbsjy
敦化,http://zhibotv.cf/hoge.php?id=jlybdh
龙井,http://zhibotv.cf/hoge.php?id=jlyblj
珲春,http://zhibotv.cf/hoge.php?id=jlybhc
桦甸综合,http://zhibotv.cf/hoge.php?id=jljlhd
江源,http://zhibotv.cf/hoge.php?id=jlbsjy1
九台,http://zhibotv.cf/hoge.php?id=jlccjt
德惠综合,http://zhibotv.cf/hoge.php?id=jlccdh
双阳综合,http://zhibotv.cf/hoge.php?id=jlccsy
锦州新闻综合,http://zhibotv.cf/hoge.php?id=jzxwzh
锦州教育,http://zhibotv.cf/hoge.php?id=jzjy
锦州公共,http://zhibotv.cf/hoge.php?id=jzgg
葫芦岛新闻综合,http://zhibotv.cf/hoge.php?id=hldxwzh
葫芦岛公共,http://zhibotv.cf/hoge.php?id=hldgg
大同新闻综合,http://zhibotv.cf/hoge.php?id=dtxwzh
大同公共,http://zhibotv.cf/hoge.php?id=dtgg
大同煤都生活,http://zhibotv.cf/hoge.php?id=dtmdsh
朔州1,http://zhibotv.cf/hoge.php?id=sxsztv1
朔州2,http://zhibotv.cf/hoge.php?id=sxsztv2
渭南新闻综合,http://zhibotv.cf/hoge.php?id=wnxwzh
渭南公共,http://zhibotv.cf/hoge.php?id=wngg
济南新闻综合,http://zhibotv.cf/hoge.php?id=jnxwzh
济南都市,http://zhibotv.cf/hoge.php?id=jnds
济南影视,http://zhibotv.cf/hoge.php?id=jnys
济南娱乐,http://zhibotv.cf/hoge.php?id=jnyl
济南生活,http://zhibotv.cf/hoge.php?id=jnsh
济南商务,http://zhibotv.cf/hoge.php?id=jnsw
济南少儿,http://zhibotv.cf/hoge.php?id=jnse
济南新闻综合高清,http://zhibotv.cf/hoge.php?id=jnxwhd
济南影视高清,http://zhibotv.cf/hoge.php?id=jnyshd
济南鲁中,http://zhibotv.cf/hoge.php?id=jnlz
济南科教,http://zhibotv.cf/hoge.php?id=jnkj
济南网,http://zhibotv.cf/hoge.php?id=jnqtx
济南移动电视,http://zhibotv.cf/hoge.php?id=jnyd
济南地铁电视,http://zhibotv.cf/hoge.php?id=jnyddt
济南城市电视,http://zhibotv.cf/hoge.php?id=jnydcs
日照新闻综合,http://zhibotv.cf/hoge.php?id=rzxwzh
日照公共,http://zhibotv.cf/hoge.php?id=rzgg
日照科教,http://zhibotv.cf/hoge.php?id=rzkj
日照房车,http://zhibotv.cf/hoge.php?id=rzfc
潍坊新闻综合,http://zhibotv.cf/hoge.php?id=wftv1
潍坊农业,http://zhibotv.cf/hoge.php?id=wftv2
潍坊公共,http://zhibotv.cf/hoge.php?id=wftv3
潍坊科教,http://zhibotv.cf/hoge.php?id=wftv4
淄博新闻,http://zhibotv.cf/hoge.php?id=sdzbxw
淄博都市,http://zhibotv.cf/hoge.php?id=sdzbds
淄博科教,http://zhibotv.cf/hoge.php?id=sdzbkj
淄博生活,http://zhibotv.cf/hoge.php?id=sdzbsh
淄博公共,http://zhibotv.cf/hoge.php?id=sdzbgg
安徽卫视,http://zhibotv.cf/hoge.php?id=ahws
安徽影视,http://zhibotv.cf/hoge.php?id=ahys
安徽经济生活,http://zhibotv.cf/hoge.php?id=ahjjsh
安徽综艺体育,http://zhibotv.cf/hoge.php?id=ahzyty
安徽农业科教,http://zhibotv.cf/hoge.php?id=ahnykj
安徽公共,http://zhibotv.cf/hoge.php?id=ahgg
安徽国际,http://zhibotv.cf/hoge.php?id=ahgj
安徽移动,http://zhibotv.cf/hoge.php?id=ahyd
睛彩安徽,http://zhibotv.cf/hoge.php?id=jcah
淮北新闻综合,http://zhibotv.cf/hoge.php?id=ahhbxw
淮北公共,http://zhibotv.cf/hoge.php?id=ahhbgg
淮北教育,http://zhibotv.cf/hoge.php?id=ahhbjy
宁夏卫视,http://zhibotv.cf/hoge.php?id=nxws
宁夏公共,http://zhibotv.cf/hoge.php?id=nxgg
宁夏经济,http://zhibotv.cf/hoge.php?id=nxjj
宁夏影视,http://zhibotv.cf/hoge.php?id=nxys
宁夏少儿,http://zhibotv.cf/hoge.php?id=nxse
东南卫视,http://zhibotv.cf/hoge.php?id=fjdnws
海峡卫视,http://zhibotv.cf/hoge.php?id=fjhxws
福建综合,http://zhibotv.cf/hoge.php?id=fjzh
福建乡村振兴·公共,http://zhibotv.cf/hoge.php?id=fjgg
福建新闻,http://zhibotv.cf/hoge.php?id=fjxw
福建电视剧,http://zhibotv.cf/hoge.php?id=fjdsj
福建旅游,http://zhibotv.cf/hoge.php?id=fjly
福建经济,http://zhibotv.cf/hoge.php?id=fjjj
福建文体,http://zhibotv.cf/hoge.php?id=fjwt
福建少儿,http://zhibotv.cf/hoge.php?id=fjse
CCTV1（福建线路）,http://zhibotv.cf/hoge.php?id=fjcctv1
CCTV13（福建线路）,http://zhibotv.cf/hoge.php?id=fjcctv13
厦门卫视,http://zhibotv.cf/hoge.php?id=xmws
厦门1,http://zhibotv.cf/hoge.php?id=xmtv1
厦门2,http://zhibotv.cf/hoge.php?id=xmtv2
厦门移动,http://zhibotv.cf/hoge.php?id=xmyd
莆田新闻综合,http://zhibotv.cf/hoge.php?id=fjptxw
莆田新闻综合（福建线路）,http://zhibotv.cf/hoge.php?id=fjptxw1
莆田2,http://zhibotv.cf/hoge.php?id=fjpt2
莆田仙游,http://zhibotv.cf/hoge.php?id=fjptxy
尤溪综合,http://zhibotv.cf/hoge.php?id=fjsmyx
沙县综合,http://zhibotv.cf/hoge.php?id=fjsmsx
石狮,http://zhibotv.cf/hoge.php?id=qzsstv
内蒙古卫视,http://zhibotv.cf/hoge.php?id=nmgws
内蒙古新闻综合,http://zhibotv.cf/hoge.php?id=nmgxwzh
内蒙古蒙语卫视,http://zhibotv.cf/hoge.php?id=nmgmyws
内蒙古蒙语文化,http://zhibotv.cf/hoge.php?id=nmgmywh
内蒙古少儿,http://zhibotv.cf/hoge.php?id=nmgse
内蒙古文体娱乐,http://zhibotv.cf/hoge.php?id=nmgwtyl
内蒙古农牧,http://zhibotv.cf/hoge.php?id=nmgnm
内蒙古经济生活,http://zhibotv.cf/hoge.php?id=nmgjjsh
内蒙古三佳购物,http://zhibotv.cf/hoge.php?id=nmgsjgw
赤峰新闻综合,http://zhibotv.cf/hoge.php?id=cfxwzh
赤峰经济服务,http://zhibotv.cf/hoge.php?id=cfjjfw
赤峰影视娱乐,http://zhibotv.cf/hoge.php?id=cfysyl
乌兰察布新闻综合,http://zhibotv.cf/hoge.php?id=wlcbxw
乌兰察布经济生活,http://zhibotv.cf/hoge.php?id=wlcbjj
乌兰察布生活,http://zhibotv.cf/hoge.php?id=wlcbsh
敖汉综合,http://zhibotv.cf/hoge.php?id=cfahzh
阿旗汉语,http://zhibotv.cf/hoge.php?id=cfaqhy
阿旗蒙语,http://zhibotv.cf/hoge.php?id=cfaqmy
喀旗,http://zhibotv.cf/hoge.php?id=cfkaqi
克旗,http://zhibotv.cf/hoge.php?id=cfkeqi
宁城综合,http://zhibotv.cf/hoge.php?id=cfnczh
松山,http://zhibotv.cf/hoge.php?id=cfsstv
翁旗,http://zhibotv.cf/hoge.php?id=cfwnt
巴林左旗,http://zhibotv.cf/hoge.php?id=cfblzq
元宝山,http://zhibotv.cf/hoge.php?id=cfybs
海南卫视,http://zhibotv.cf/hoge.php?id=haiws
三沙卫视,http://zhibotv.cf/hoge.php?id=ssws
海南经济,http://zhibotv.cf/hoge.php?id=haijj
海南新闻,http://zhibotv.cf/hoge.php?id=haixw
海南公共,http://zhibotv.cf/hoge.php?id=haigg
海南文旅,http://zhibotv.cf/hoge.php?id=haiwl
海南少儿,http://zhibotv.cf/hoge.php?id=haise
兰州新闻综合,http://zhibotv.cf/hoge.php?id=gslzxw
兰州生活经济,http://zhibotv.cf/hoge.php?id=gslzsh
兰州文旅,http://zhibotv.cf/hoge.php?id=gslzwl
庆阳综合,http://zhibotv.cf/hoge.php?id=gsqyzh
庆阳公共,http://zhibotv.cf/hoge.php?id=gsqygg
遵义综合,http://zhibotv.cf/hoge.php?id=gzzyzh
遵义公共,http://zhibotv.cf/hoge.php?id=gzzygg
遵义都市,http://zhibotv.cf/hoge.php?id=gzzyds
康巴卫视,http://zhibotv.cf/hoge.php?id=sckbws
眉山综合,http://zhibotv.cf/hoge.php?id=scmszh
眉山公共,http://zhibotv.cf/hoge.php?id=scmsgg
资阳新闻综合,http://zhibotv.cf/hoge.php?id=sczyxw
资阳雁江,http://zhibotv.cf/hoge.php?id=sczyyj
梧州新闻综合,http://zhibotv.cf/hoge.php?id=gxwzxw
梧州公共,http://zhibotv.cf/hoge.php?id=gxwzgg
梧州教育生活,http://zhibotv.cf/hoge.php?id=gxwzjy
石家庄新闻综合,http://zhibotv.cf/hoge.php?id=hesjzxw
石家庄娱乐,http://zhibotv.cf/hoge.php?id=hesjzyl
石家庄生活,http://zhibotv.cf/hoge.php?id=hesjzsh
石家庄都市,http://zhibotv.cf/hoge.php?id=hesjzds
保定新闻综合,http://zhibotv.cf/hoge.php?id=hebdxw
保定公共,http://zhibotv.cf/hoge.php?id=hebdgg
保定生活健康,http://zhibotv.cf/hoge.php?id=hebdsh
郑州新闻综合,http://zhibotv.cf/hoge.php?id=hazzxw
郑州商都,http://zhibotv.cf/hoge.php?id=hazzsd
郑州文体旅游,http://zhibotv.cf/hoge.php?id=hazzwt
郑州影视戏曲,http://zhibotv.cf/hoge.php?id=hazzys
郑州妇女儿童,http://zhibotv.cf/hoge.php?id=hazzfn
郑州都市生活,http://zhibotv.cf/hoge.php?id=hazzds
湖北卫视（武汉线路）,http://zhibotv.cf/hoge.php?id=hbws
武汉新闻综合,http://zhibotv.cf/hoge.php?id=hbwhxw
武汉电视剧,http://zhibotv.cf/hoge.php?id=hbwhdsj
武汉科技生活,http://zhibotv.cf/hoge.php?id=hbwhkj
武汉经济,http://zhibotv.cf/hoge.php?id=hbwhjj
武汉文体,http://zhibotv.cf/hoge.php?id=hbwhwt
武汉外语,http://zhibotv.cf/hoge.php?id=hbwhwy
武汉少儿,http://zhibotv.cf/hoge.php?id=hbwhse
武汉教育,http://zhibotv.cf/hoge.php?id=hbwhjy
荆门新闻,http://zhibotv.cf/hoge.php?id=hbjmxw
荆门教育,http://zhibotv.cf/hoge.php?id=hbjmjy
永州新闻综合,http://zhibotv.cf/hoge.php?id=hnyzxw
永州公共,http://zhibotv.cf/hoge.php?id=hnyzgg
郴州新闻综合,http://zhibotv.cf/hoge.php?id=hnczxw
郴州公共,http://zhibotv.cf/hoge.php?id=hnczgg
CCTV1（郴州线路）,http://zhibotv.cf/hoge.php?id=hnczcctv1
苏州新闻综合,http://zhibotv.cf/hoge.php?id=jsszxwzh
苏州社会经济,http://zhibotv.cf/hoge.php?id=jsszshjj
苏州文化生活,http://zhibotv.cf/hoge.php?id=jsszwhsh
苏州生活资讯,http://zhibotv.cf/hoge.php?id=jsszshzx
盐城新闻综合,http://zhibotv.cf/hoge.php?id=jsyc1
盐城法制生活,http://zhibotv.cf/hoge.php?id=jsyc2
盐城城市公共,http://zhibotv.cf/hoge.php?id=jsyc3
徐州1,http://zhibotv.cf/hoge.php?id=jsxz1
徐州2,http://zhibotv.cf/hoge.php?id=jsxz2
徐州3,http://zhibotv.cf/hoge.php?id=jsxz3
徐州4,http://zhibotv.cf/hoge.php?id=jsxz4
淮安综合,http://zhibotv.cf/hoge.php?id=jshazh
淮安公共,http://zhibotv.cf/hoge.php?id=jshagg
淮安影视娱乐,http://zhibotv.cf/hoge.php?id=jshays
无锡新闻综合,http://zhibotv.cf/hoge.php?id=jswxxw
无锡娱乐,http://zhibotv.cf/hoge.php?id=jswxyl
无锡都市资讯,http://zhibotv.cf/hoge.php?id=jswxds
无锡生活,http://zhibotv.cf/hoge.php?id=jswxsh
无锡经济,http://zhibotv.cf/hoge.php?id=jswxjj
泰州1,http://zhibotv.cf/hoge.php?id=jstz1
泰州2,http://zhibotv.cf/hoge.php?id=jstz2
泰州3,http://zhibotv.cf/hoge.php?id=jstz3
邳州综合,http://zhibotv.cf/hoge.php?id=jspzzh
杭州综合,http://zhibotv.cf/hoge.php?id=hzzh
杭州明珠,http://zhibotv.cf/hoge.php?id=hzmz
杭州生活,http://zhibotv.cf/hoge.php?id=hzsh
杭州影视,http://zhibotv.cf/hoge.php?id=hzys
杭州少儿体育,http://zhibotv.cf/hoge.php?id=hzse
杭州导视,http://zhibotv.cf/hoge.php?id=hzds
嘉兴新闻综合,http://zhibotv.cf/hoge.php?id=zjjxxw
嘉兴公共,http://zhibotv.cf/hoge.php?id=zjjxgg
嘉兴文化影视,http://zhibotv.cf/hoge.php?id=zjjxwh
温州新闻综合,http://zhibotv.cf/hoge.php?id=wzxwzh
温州经济科教,http://zhibotv.cf/hoge.php?id=wzjjkj
温州都市生活,http://zhibotv.cf/hoge.php?id=wzdssh
温州公共,http://zhibotv.cf/hoge.php?id=wzgg
富阳新闻综合,http://zhibotv.cf/hoge.php?id=hzfyzh
德清新闻综合,http://zhibotv.cf/hoge.php?id=hudqxw
德清文化生活,http://zhibotv.cf/hoge.php?id=hudqwh
吉林都市,http://zhibotv.cf/hoge.php?id=jlds
吉林都市高清,http://zhibotv.cf/hoge.php?id=jldshd
吉林生活,http://zhibotv.cf/hoge.php?id=jlsh
吉林影视,http://zhibotv.cf/hoge.php?id=jlys
济阳综合,http://zhibotv.cf/iqilu.php?id=jnjyzh
济阳影视,http://zhibotv.cf/iqilu.php?id=jnjyys
商河综合,http://zhibotv.cf/iqilu.php?id=jnshzh
商河影视,http://zhibotv.cf/iqilu.php?id=jnshys
长清新闻,http://zhibotv.cf/iqilu.php?id=jncqxw
